"RO-NO...
","BOOKED.
DATE","CLOSED.
DATE","DT
","TECH...
NO","LN
","SEQ
NO","M
","HT
","SC
","LBR..
TYPE","PAY.
TYPE","ACTUAL.
HOURS","SOLD...
HOURS","SOLD......
AMOUNT","LABOR.....
COST","OP-CODE...
","DESCRIPTION..
",
171102, 17MAY21, 17MAY21, S1,211250,  B,2,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
171116, 18MAY21, 18MAY21, S1,211250,  B,2, *, ST,   , WS4  ,  ROP,0.53,1.1,205.6,42.9,181341, ECM CID / DTC,"        "
,,,,,,,,,,,,,,,,,,
171135, 19MAY21, 20MAY21, S1,211250,  C,3,  , ST,   , CSR  ,  ROP,0.65,0.5,78.86,19.5, BATTERY   , PLEASE PERFOR,"        "
,,,,,,,,,,,,,,,,,,
171135, 19MAY21, 20MAY21, S1,211250,  D,4,  , ST,   , CSR  ,  ROP,0.48,0.5,60.49,19.5, BULB      , REPLACE BULB(,"        "
,,,,,,,,,,,,,,,,,,
171135, 20MAY21, 20MAY21, S1,211250,  A,1, *, ST,   , WS4  ,  ROP,1.99,0.7,130.84,27.3,243441, OBDII RH INT ,"        "
,,,,,,,,,,,,,,,,,,
171135, 20MAY21, 20MAY21, S1,211250,  A,6,  , ST,   , WSAS ,  ROP,0,0.3,56.07,11.7,455440, OBDII DIAG OI,"        "
,,,,,,,,,,,,,,,,,,
171135, 20MAY21, 20MAY21, S1,211250,  E,5, *, ST,   , WSAS ,  ROP,0.51,1,186.91,39,67708, PERFORM EYESI,"        "
,,,,,,,,,,,,,,,,,,
171140, 19MAY21, 20MAY21, S1,211250,  A,1,  , ST,   , CSX  ,  ROP,5.72,8.5,1237.01,331.5, 30KV      , performed 150,"        "
,,,,,,,,,,,,,,,,,,
171140, 19MAY21, 20MAY21, S1,211250,  A,4,  , ST,   , CSX  ,  ROP,0,0,-50,0, COUPON    , $50.00 off co,"        "
,,,,,,,,,,,,,,,,,,
171140, 19MAY21, 20MAY21, S1,211250,  B,2,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
171157, 20MAY21, 20MAY21, S1,211250,  A,1,  , ST,   , WS4  ,  ROP,1.3,3,560.73,117,182031, PASSENGER SID,"        "
,,,,,,,,,,,,,,,,,,
171157, 20MAY21, 20MAY21, S1,211250,  B,2,  , ST,   , CSX  ,  ROP,1.12,2,452,78, DIAGNOSIS , DIAGNOSIS    ,"        "
,,,,,,,,,,,,,,,,,,
171159, 18MAY21, 18MAY21, S1,211250,  A,1,  , ST,   , CSR  ,  ROP,0.85,1,200,39, DIAGNOSIS , DIAGNOSIS    ,"        "
,,,,,,,,,,,,,,,,,,
171192, 19MAY21, 19MAY21, S1,211250,  A,1,  , ST,   , WSM  ,  ROP,0.59,0.7,52.5,27.3,100661, ADDED SECURIT,"        "
,,,,,,,,,,,,,,,,,,
171192, 19MAY21, 19MAY21, S1,211250,  B,2,  , ST,   , WS4  ,  ROP,0.85,1.1,205.6,42.9,181341, ECM CID / DTC,"        "
,,,,,,,,,,,,,,,,,,
171192, 19MAY21, 19MAY21, S1,211250,  C,3,  , ST,   , WS4  ,  ROP,0.11,0.3,56.07,11.7, WRD21     , WRD21 REAR ST,"        "
,,,,,,,,,,,,,,,,,,
171208, 21MAY21,        , S1,211250,  A,1,  , ST,   , CSR  ,  ROP,1.37,2.5,402.14,97.5, DIAGNOSIS , DIAGNOSIS    ,"        "
,,,,,,,,,,,,,,,,,,
171208, 21MAY21,        , S1,211250,  C,3,  , ST,   , WS4  ,  ROP,0.38,0,0,0, DIAGNOSIS , DIAGNOSIS    ,"        "
,,,,,,,,,,,,,,,,,,
171266, 20MAY21,        , S1,211250,  A,1,  , ST,   , WS4  ,  ROP,0.72,0,0,0, DIAGNOSIS , DIAGNOSIS    ,"        "
,,,,,,,,,,,,,,,,,,
171273, 21MAY21,        , S1,211250,  A,1,  , ST,   , CSX  ,  ROP,1.35,5.2,766.39,202.8, 30KV      , PERFORM THE V,"        "
,,,,,,,,,,,,,,,,,,
171273, 21MAY21,        , S1,211250,  A,5,  , ST,   , CSX  ,  ROP,0,0,-50,0, COUPON    , $50.00 OFF CO,"        "
,,,,,,,,,,,,,,,,,,
171273, 21MAY21,        , S1,211250,  B,2,  , ST,   , WSAS ,  ROP,1.38,1.38,242.98,53.82, DIAG      , SEE TECH NOTE,"        "
,,,,,,,,,,,,,,,,,,
171273, 21MAY21,        , S1,211250,  C,3,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
171273, 21MAY21,        , S1,211250,  D,4,  , ST,   , CSX  ,  ROP,0.45,2,398,78, RBR       , REPLACE REAR ,"        "
,,,,,,,,,,,,,,,,,,
171300, 20MAY21, 21MAY21, S1,211250,  A,1,  , ST,   , CSX  ,  ROP,0.17,0.4,29.72,15.6, LOF       , PERFORM OIL A,"        "
,,,,,,,,,,,,,,,,,,
171300, 20MAY21, 21MAY21, S1,211250,  B,2,  , ST,   , CSX  ,  ROP,0.5,0.3,40,11.7, ROTATE    , ROTATE TIRES ,"        "
,,,,,,,,,,,,,,,,,,
171300, 20MAY21, 21MAY21, S1,211250,  C,3,  , ST,   , CSX  ,  ROP,0.71,2,398,78, FBR       , REPLACE FRONT,"        "
,,,,,,,,,,,,,,,,,,
171300, 20MAY21, 21MAY21, S1,211250,  C,6,  , ST,   , CSX  ,  ROP,0,0,-50,0, COUPON    , COUPON DISCOU,"        "
,,,,,,,,,,,,,,,,,,
171300, 20MAY21, 21MAY21, S1,211250,  E,5,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
171304, 20MAY21, 20MAY21, S1,211250,  A,1,  , ST,   , CSR  ,  ROP,1.2,2.5,565,97.5, DIAGNOSIS , DIAGNOSIS    ,"        "
,,,,,,,,,,,,,,,,,,
171304, 20MAY21, 20MAY21, S1,211250,  C,3,  , ST,   , CSR  ,  ROP,0.02,0.3,19,11.7, BULB      , REPLACE BULB(,"        "
,,,,,,,,,,,,,,,,,,
171336, 21MAY21, 21MAY21, S1,211250,  A,1,  , ST,   , CSX  ,  ROP,0.28,1,70,39, DIAGNOSIS , DIAGNOSIS    ,"        "
,,,,,,,,,,,,,,,,,,
171346, 21MAY21,        , S1,211250,  A,1,  , ST,   , CSR  ,  ROP,0.42,0.4,32.56,15.6, LOFS      , Perform Oil a,"        "
,,,,,,,,,,,,,,,,,,
171346, 21MAY21,        , S1,211250,  B,2,  , ST,   , CSR  ,  ROP,0.78,0.3,47.99,11.7, INCABIN   , REPLACE INCAB,"        "
,,,,,,,,,,,,,,,,,,
171360, 21MAY21, 21MAY21, S1,211250,  A,1,  , ST,   , CSX  ,  ROP,1.5,1,70,39, KEY       , CUSTOMER REQU,"        "
,,,,,,,,,,,,,,,,,,
171370, 21MAY21,        , S1,211250,  A,1,  , ST,   , WS4  ,  ROP,0.18,0,0,0, SOP       , SEE TECH NOTE,"        "
,,,,,,,,,,,,,,,,,,
171370, 21MAY21,        , S1,211250,  B,2,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , CHECKED TIRE ,"        "
,,,,,,,,,,,,,,,,,,
171372, 21MAY21,        , S1,211250,  B,2,  , ST,   , WS4  ,  ROP,0.15,0.15,190,5.85, DIAG      , SEE TECH NOTE,"        "
,,,,,,,,,,,,,,,,,,
171395, 21MAY21,        , S1,211250,  A,1,  , ST,   , WSAS ,  ROP,0,-1.5,-280.37,-58.5, DIAG      , CORRECTION RO,"        "
,,,,,,,,,,,,,,,,,,
171396, 21MAY21,        , S1,211250,  A,1,  , ST,   , WS4  ,  ROP,0,1.5,280.37,58.5, DIAG      , SEE TECH NOTE,"        "
,,,,,,,,,,,,,,,,,,
171396, 21MAY21,        , S1,211250,  B,2,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
        ,        ,        ,   ,     ***,   ,    ,  ,   ,   ,      ,     ,440.38,785.74,126195.37,30643.86,           ,              ,"        "
,,,,,,,,,,,,,,,,,,
165461, 17FEB21, 17FEB21, S1,211273,  A,1,  , ST,   , CSX  ,  ROP,0.23,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
165461, 17FEB21, 17FEB21, S1,211273,  B,2,  , ST,   , CSX  ,  ROP,3.27,11,1902.95,308, DIAGNOSIS , DIAGNOSIS    ,"        "
,,,,,,,,,,,,,,,,,,
165461, 17FEB21, 17FEB21, S1,211273,  C,3,  , ST,   , CSX  ,  ROP,0.27,0.3,23.31,8.4, LOFS      , Perform Oil a,"        "
,,,,,,,,,,,,,,,,,,
165461, 17FEB21, 17FEB21, S1,211273,  D,4,  , ST,   , CSX  ,  ROP,0,1,200,28, BRK       , BRAKE FLUID E,"        "
,,,,,,,,,,,,,,,,,,
165614, 16FEB21, 16FEB21, S1,211273,  A,1,  , ST,   , CSX  ,  ROP,0.01,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
165614, 16FEB21, 16FEB21, S1,211273,  B,2,  , ST,   , WS4  ,  ROP,0.09,0.5,86.37,14,185101, WRJ20 19 FORE,"        "
,,,,,,,,,,,,,,,,,,
165614, 16FEB21, 16FEB21, S1,211273,  C,3,  , ST,   , CSX  ,  ROP,0.22,0.3,29.72,8.4, LOFS      , Perform Oil a,"        "
,,,,,,,,,,,,,,,,,,
165620, 16FEB21, 16FEB21, S1,211273,  A,1,  , ST,   , CSX  ,  ROP,0.2,1.7,257.46,47.6, 12KV      , PERFORM THE V,"        "
,,,,,,,,,,,,,,,,,,
165620, 16FEB21, 16FEB21, S1,211273,  B,2,  , ST,   , CSX  ,  ROP,0.25,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
165628, 16FEB21, 16FEB21, S1,211273,  A,1,  , ST,   , CSX  ,  ROP,0.48,1.4,217.74,39.2, 12KV      , PERFORM THE V,"        "
,,,,,,,,,,,,,,,,,,
165628, 16FEB21, 16FEB21, S1,211273,  B,2,  , ST,   , CSX  ,  ROP,0.02,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
165644, 16FEB21, 17FEB21, S1,211273,  A,1,  , ST,   , ISM  ,  ROP,0,0,0,0, VI        , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
165644, 16FEB21, 17FEB21, S1,211273,  B,2,  , ST,   , WS4  ,  ROP,0.16,0.5,86.37,14, WRJ20     , WRJ20 POWER R,"        "
,,,,,,,,,,,,,,,,,,
165657, 16FEB21, 16FEB21, S1,211273,  A,1,  , ST,   , CSX  ,  ROP,0.03,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
165657, 16FEB21, 16FEB21, S1,211273,  B,2,  , ST,   , CSX  ,  ROP,0.02,1.2,187.6,33.6, 6KP       , PERFORM THE P,"        "
,,,,,,,,,,,,,,,,,,
165682, 17FEB21, 17FEB21, S1,211273,  A,1,  , ST,   , WS4  ,  ROP,0.38,0.6,103.64,16.8, WRI20     , WRI20 SOFTWAR,"        "
,,,,,,,,,,,,,,,,,,
165682, 17FEB21, 17FEB21, S1,211273,  B,2,  , ST,   , ISM  ,  ROP,0.02,0,0,0, VI        , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
165695, 17FEB21, 17FEB21, S1,211273,  A,1,  , ST,   , CSX  ,  ROP,0.01,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
165695, 17FEB21, 17FEB21, S1,211273,  B,2,  , ST,   , WSM  ,  ROP,0.34,0.7,52.5,19.6,100661, ADDED SECURIT,"        "
,,,,,,,,,,,,,,,,,,
165695, 17FEB21, 17FEB21, S1,211273,  C,3,  , ST,   , WS4  ,  ROP,0.34,0.6,103.64,16.8, WRI20     , WRI20 SOFTWAR,"        "
,,,,,,,,,,,,,,,,,,
165695, 17FEB21, 17FEB21, S1,211273,  D,4,  , ST,   , ISM  ,  ROP,0.13,0,0,0, NPF       , INSPECTED VEC,"        "
,,,,,,,,,,,,,,,,,,
165711, 17FEB21, 17FEB21, S1,211273,  A,1,  , ST,   , ISM  ,  ROP,0,0,0,0, VI        , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
165711, 17FEB21, 17FEB21, S1,211273,  B,2,  , ST,   , WS4  ,  ROP,0.14,0.5,86.37,14,185101, WRJ20 19 FORE,"        "
,,,,,,,,,,,,,,,,,,
165719, 17FEB21, 17FEB21, S1,211273,  A,1,  , ST,   , CSX  ,  ROP,0.01,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
165719, 17FEB21, 17FEB21, S1,211273,  B,2,  , ST,   , WSM  ,  ROP,0.39,0.7,52.5,19.6,100661, ADDED SECURIT,"        "
,,,,,,,,,,,,,,,,,,
165719, 17FEB21, 17FEB21, S1,211273,  C,3,  , ST,   , ISM  ,  ROP,0,0,0,0, PDEL      , PICK UP AND D,"        "
,,,,,,,,,,,,,,,,,,
165729, 17FEB21, 17FEB21, S1,211273,  A,1,  , ST,   , CSX  ,  ROP,0.62,1.4,211.36,39.2, 12KV      , PERFORM THE V,"        "
,,,,,,,,,,,,,,,,,,
165729, 17FEB21, 17FEB21, S1,211273,  B,2,  , ST,   , CSX  ,  ROP,0.03,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
165749, 17FEB21, 18FEB21, S1,211273,  A,1,  , ST,   , CSX  ,  ROP,0.02,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
165749, 17FEB21, 18FEB21, S1,211273,  B,2,  , ST,   , WSM  ,  ROP,0.28,0.5,37.5,14, SASM2     , SUBARU ADDED ,"        "
,,,,,,,,,,,,,,,,,,
165749, 17FEB21, 18FEB21, S1,211273,  C,3,  , ST,   , CSX  ,  ROP,0.05,0,0,0, MISC      , MISCELLANEOUS,"        "
,,,,,,,,,,,,,,,,,,
165749, 17FEB21, 18FEB21, S1,211273,  D,4,  , ST,   , WS4  ,  ROP,0.38,0.6,103.64,16.8, WRI20     , WRI20 SOFTWAR,"        "
,,,,,,,,,,,,,,,,,,
165755, 17FEB21, 18FEB21, S1,211273,  A,1,  , ST,   , CSX  ,  ROP,0.04,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
165755, 17FEB21, 18FEB21, S1,211273,  B,2,  , ST,   , WSM  ,  ROP,0.46,2.5,187.5,70, SASM2     , ..           ,"        "
,,,,,,,,,,,,,,,,,,
165755, 17FEB21, 18FEB21, S1,211273,  C,3,  , ST,   , CSX  ,  ROP,0.03,0.2,40,5.6, MISC      , MISCELLANEOUS,"        "
,,,,,,,,,,,,,,,,,,
165762, 18FEB21, 18FEB21, S1,211273,  A,1,  , ST,   , CSX  ,  ROP,0.02,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
165762, 18FEB21, 18FEB21, S1,211273,  B,2,  , ST,   , CSX  ,  ROP,0.73,2,452,56, RBR       , REPLACE REAR ,"        "
,,,,,,,,,,,,,,,,,,
165762, 18FEB21, 18FEB21, S1,211273,  C,3,  , ST,   , CSX  ,  ROP,0.72,2,140,56, 4TIRE     , MOUNT AND BAL,"        "
,,,,,,,,,,,,,,,,,,
165762, 18FEB21, 18FEB21, S1,211273,  D,5,  , ST,   , CSX  ,  ROP,0.28,1.4,149.95,39.2, 4WA       , PERFORM 4 WHE,"        "
,,,,,,,,,,,,,,,,,,
165762, 18FEB21, 18FEB21, S1,211273,  E,6,  , ST,   , CSX  ,  ROP,0.33,0.8,80.8,22.4, BRK       , BRAKE FLUID E,"        "
,,,,,,,,,,,,,,,,,,
165780, 18FEB21, 19FEB21, S1,211273,  A,1,  , ST,   , ISM  ,  ROP,0.13,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
165780, 18FEB21, 19FEB21, S1,211273,  B,2,  , ST,   , ISM  ,  ROP,0.33,0,0,0, DIAGNOSIS , DIAGNOSIS    ,"        "
,,,,,,,,,,,,,,,,,,
165780, 18FEB21, 19FEB21, S1,211273,  C,3,  , ST,   , ISM  ,  ROP,0,0,0,0, MISC      , MISCELLANEOUS,"        "
,,,,,,,,,,,,,,,,,,
165780, 18FEB21, 19FEB21, S1,211273,  D,4,  , ST,   , ISM  ,  ROP,0.15,0,0,0, DIAGNOSIS , DIAGNOSIS    ,"        "
,,,,,,,,,,,,,,,,,,
165781, 18FEB21, 19FEB21, S1,211273,  A,1,  , ST,   , WS4  ,  ROP,1.17,2.2,380,61.6, RECALL    , WRF20 IMPREZA,"        "
,,,,,,,,,,,,,,,,,,
165781, 18FEB21, 19FEB21, S1,211273,  B,2,  , ST,   , WSM  ,  ROP,0.19,0.5,37.5,14,100661," PERFORMED 18,","        "
,,,,,,,,,,,,,,,,,,
165781, 18FEB21, 19FEB21, S1,211273,  D,4,  , ST,   , CSX  ,  ROP,0.02,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
165781, 19FEB21, 19FEB21, S1,211273,  C,3, *, ST,   , WS4  ,  ROP,0.21,0.2,34.55,5.6,100009, NO PROBLEM FO,"        "
,,,,,,,,,,,,,,,,,,
165782, 18FEB21, 19FEB21, S1,211273,  A,1,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
165782, 18FEB21, 19FEB21, S1,211273,  C,3,  , ST,   , CSX  ,  ROP,0.12,0,0,0, MISC      , MISCELLANEOUS,"        "
,,,,,,,,,,,,,,,,,,
165782, 19FEB21, 19FEB21, S1,211273,  B,2, *, ST,   , WS4  ,  ROP,0.58,0.3,51.82,8.4,916411, ONE OR ALL CO,"        "
,,,,,,,,,,,,,,,,,,
165809, 18FEB21, 19FEB21, S1,211273,  A,1,  , ST,   , CSX  ,  ROP,0.02,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
165809, 18FEB21, 19FEB21, S1,211273,  C,3,  , ST,   , CSX  ,  ROP,0.2,0.3,29.72,8.4, LOFS      , Perform Oil a,"        "
,,,,,,,,,,,,,,,,,,
165809, 19FEB21, 19FEB21, S1,211273,  B,2, *, ST,   , WS4  ,  ROP,0.14,0.5,86.37,14,185101, WRJ20 19 FORE,"        "
,,,,,,,,,,,,,,,,,,
165830, 19FEB21, 24FEB21, S1,211273,  A,1, *, ST,   , WS4  ,  OPP,0.48,0.8,138.18,22.4, TKA20     , TKA20-1: 03-0,"        "
,,,,,,,,,,,,,,,,,,
165830, 19FEB21, 24FEB21, S1,211273,  B,2,  , ST,   , CSR  ,  ROP,0.08,0.4,40.44,11.2, LOFS      , Perform Oil a,"        "
,,,,,,,,,,,,,,,,,,
165830, 19FEB21, 24FEB21, S1,211273,  C,3,  , ST,   , ISM  ,  ROP,0,0,0,0, ROTATE    , ROTATE TIRES ,"        "
,,,,,,,,,,,,,,,,,,
165830, 19FEB21, 24FEB21, S1,211273,  D,4,  , ST,   , CSR  ,  ROP,0.44,0,0,0, VI        , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
165830, 19FEB21, 24FEB21, S1,211273,  E,5,  , ST,   , CSR  ,  ROP,0.01,2,160,56, M5120     , TIRE REPAIR  ,"        "
,,,,,,,,,,,,,,,,,,
165830, 19FEB21, 24FEB21, S1,211273,  F,6,  , ST,   , CSR  ,  ROP,2.5,2.5,149.95,70, 4WA       , PERFORM 4 WHE,"        "
,,,,,,,,,,,,,,,,,,
165830, 24FEB21, 24FEB21, S1,211273,  A,1, *, ST,   , WS4  ,  ROP,0,0,0,0,182031, PASSENGER SID,"        "
,,,,,,,,,,,,,,,,,,
165843, 19FEB21, 24FEB21, S1,211273,  A,1,  , ST,   , WSM  ,  ROP,1.12,0.5,37.5,14,100661," PERFORMED 18,","        "
,,,,,,,,,,,,,,,,,,
165843, 19FEB21, 24FEB21, S1,211273,  B,2,  , ST,   , WS4  ,  ROP,0.28,1,190,28, DIAG      , DIAGNOSIS FOR,"        "
,,,,,,,,,,,,,,,,,,
165843, 19FEB21, 24FEB21, S1,211273,  C,3,  , ST,   , CSX  ,  ROP,0.02,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
165845, 19FEB21, 19FEB21, S1,211273,  A,1,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
165845, 19FEB21, 19FEB21, S1,211273,  B,2,  , ST,   , WS4  ,  ROP,0.38,0.6,103.64,16.8, WRI20     , WRI20 SOFTWAR,"        "
,,,,,,,,,,,,,,,,,,
165845, 19FEB21, 19FEB21, S1,211273,  C,3,  , ST,   , WSM  ,  ROP,0.19,0.7,52.5,19.6,100661, ADDED SECURIT,"        "
,,,,,,,,,,,,,,,,,,
165857, 19FEB21, 24FEB21, S1,211273,  A,1,  , ST,   , WS4  ,  ROP,2.03,2.1,362.73,58.8, WRK20     , WRK-20 A/C CO,"        "
,,,,,,,,,,,,,,,,,,
165857, 19FEB21, 24FEB21, S1,211273,  B,2,  , ST,   , CSX  ,  ROP,0.55,0.7,69.72,19.6, 18K       , OIL CHANGE AN,"        "
,,,,,,,,,,,,,,,,,,
165857, 19FEB21, 24FEB21, S1,211273,  B,5,  , ST,   , CSX  ,  ROP,0,0,-5,0, COUPON    , $5.00 OFF COU,"        "
,,,,,,,,,,,,,,,,,,
165857, 19FEB21, 24FEB21, S1,211273,  C,3,  , ST,   , ISM  ,  ROP,0.01,0,0,0, BRAKES    , BRAKES       ,"        "
,,,,,,,,,,,,,,,,,,
165857, 19FEB21, 24FEB21, S1,211273,  D,4,  , ST,   , CSX  ,  ROP,0.04,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
165860, 19FEB21, 19FEB21, S1,211273,  A,1,  , ST,   , ISM  ,  ROP,0,0,0,0, DIAG      , SEE TECH NOTE,"        "
,,,,,,,,,,,,,,,,,,
165860, 19FEB21, 19FEB21, S1,211273,  B,2,  , ST,   , ISM  ,  ROP,0.02,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
165867, 19FEB21, 19FEB21, S1,211273,  A,1,  , ST,   , ISM  ,  ROP,0.03,0,0,0, VI        , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
165867, 19FEB21, 19FEB21, S1,211273,  B,2,  , ST,   , WS4  ,  ROP,0.37,0.4,69.09,11.2, WUK96     , WUK96-1: INSU,"        "
,,,,,,,,,,,,,,,,,,
165953, 22FEB21, 24FEB21, S1,211273,  A,1,  , ST,   , WS4  ,  ROP,0.23,0.6,103.64,16.8, WRI20     , WRI20 SOFTWAR,"        "
,,,,,,,,,,,,,,,,,,
165953, 22FEB21, 24FEB21, S1,211273,  B,2,  , ST,   , ISM  ,  ROP,0.02,0,0,0, VI        , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
165960, 22FEB21, 24FEB21, S1,211273,  A,1,  , ST,   , CSX  ,  ROP,0.11,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
165960, 22FEB21, 24FEB21, S1,211273,  B,2,  , ST,   , WS4  ,  ROP,0.56,0.5,86.37,14, DIAGNOSIS , DIAGNOSIS    ,"        "
,,,,,,,,,,,,,,,,,,
165960, 24FEB21, 24FEB21, S1,211273,  C,3, *, ST,   , WS4  ,  ROP,0.27,0.2,34.55,5.6,456201, PCV VALVE R&R,"        "
,,,,,,,,,,,,,,,,,,
165969, 22FEB21, 23FEB21, S1,211273,  A,1,  , ST,   , CSX  ,  ROP,0.03,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
165969, 22FEB21, 23FEB21, S1,211273,  B,2,  , ST,   , CSX  ,  ROP,0.68,1.2,187.6,33.6, 6KP       , PERFORM THE P,"        "
,,,,,,,,,,,,,,,,,,
165974, 22FEB21, 23FEB21, S1,211273,  A,1,  , ST,   , CSX  ,  ROP,0.02,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
165974, 22FEB21, 23FEB21, S1,211273,  B,2,  , ST,   , ISM  ,  ROP,0,0,0,0, MISC      , MISCELLANEOUS,"        "
,,,,,,,,,,,,,,,,,,
165974, 22FEB21, 23FEB21, S1,211273,  C,3,  , ST,   , WS4  ,  ROP,0.57,0.6,103.64,16.8, WRI20     , WRI20 SOFTWAR,"        "
,,,,,,,,,,,,,,,,,,
165974, 22FEB21, 23FEB21, S1,211273,  D,4,  , ST,   , CSX  ,  ROP,0.55,1.7,283.76,47.6, 12KV      , PERFORM THE V,"        "
,,,,,,,,,,,,,,,,,,
165974, 22FEB21, 23FEB21, S1,211273,  D,5,  , ST,   , CSX  ,  ROP,0,0,-25,0, DISCOUNT  , SERVICE COUPO,"        "
,,,,,,,,,,,,,,,,,,
165978, 22FEB21, 24FEB21, S1,211273,  A,1,  , ST,   , CSX  ,  ROP,0.02,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
165978, 22FEB21, 24FEB21, S1,211273,  B,2,  , ST,   , WS4  ,  ROP,1.65,0.4,69.09,11.2, HKREPROG  , WUA86-1: 17-1,"        "
,,,,,,,,,,,,,,,,,,
165978, 22FEB21, 24FEB21, S1,211273,  C,3,  , ST,   , WS4  ,  ROP,0.02,0.3,51.82,8.4, WUP01     , WUP01 PCV VAL,"        "
,,,,,,,,,,,,,,,,,,
165978, 22FEB21, 24FEB21, S1,211273,  D,4,  , ST,   , WS4  ,  ROP,0.15,0.5,86.37,14, WUQ02     , WUQ02-1: IGNI,"        "
,,,,,,,,,,,,,,,,,,
165978, 22FEB21, 24FEB21, S1,211273,  E,5,  , ST,   , WS4  ,  ROP,0.15,1.4,241.82,39.2, WUR03     , WUR03-1: BRAK,"        "
,,,,,,,,,,,,,,,,,,
165978, 22FEB21, 24FEB21, S1,211273,  F,6,  , ST,   , CSX  ,  ROP,0,1.5,176.05,42, 6KP       , PERFORM THE P,"        "
,,,,,,,,,,,,,,,,,,
165978, 22FEB21, 24FEB21, S1,211273,  G,7,  , ST,   , WLV  ,  ROP,0,0,100,0, LOANER    , LOANER VEHICL,"        "
,,,,,,,,,,,,,,,,,,
165978, 22FEB21, 24FEB21, S1,211273,  H,8,  , ST,   , CSX  ,  ROP,0.08,0,0,0, MISC      , MISCELLANEOUS,"        "
,,,,,,,,,,,,,,,,,,
165984, 22FEB21, 24FEB21, S1,211273,  A,1,  , ST,   , WS4  ,  ROP,0.15,0.2,34.55,5.6, DIAGNOSIS , DIAGNOSIS    ,"        "
,,,,,,,,,,,,,,,,,,
165984, 22FEB21, 24FEB21, S1,211273,  B,2,  , ST,   , CSX  ,  ROP,0.03,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
165986, 22FEB21, 24FEB21, S1,211273,  A,1,  , ST,   , CSX  ,  ROP,0.01,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
165986, 22FEB21, 24FEB21, S1,211273,  B,2,  , ST,   , WS4  ,  ROP,0.52,1.4,241.82,39.2, 4WA       , PERFORM 4 WHE,"        "
,,,,,,,,,,,,,,,,,,
